assemblyΩ1_574	UniRef100_E6SPJ2~K01874	94.0	680	41	0	1	680	1	680	0.0e+00	1327.0
assemblyΩ1_577	UniRef100_A0A076IZG1~K21681	83.8	456	73	1	1	456	1	455	1.0e-218	764.2
assemblyΩ1_578	UniRef100_A0A076J068~K07271	77.2	267	61	0	1	267	1	267	4.4e-124	449.1
assemblyΩ1_581	UniRef100_K7S5I3~K13002	33.2	235	148	5	8	235	2	234	1.4e-28	131.7
assemblyΩ1_582	UniRef100_E6SPI2~K12410	86.6	231	31	0	1	231	1	231	3.6e-114	416.0
assemblyΩ1_583	UniRef100_E6SPI1~K03773	93.4	197	13	0	1	197	1	197	3.8e-101	372.5
assemblyΩ1_584	UniRef100_D3IBW3~K03773	52.2	289	134	4	1	286	1	288	6.2e-76	289.3
assemblyΩ1_585	UniRef100_I8V740~K03718	98.1	154	3	0	1	154	1	154	9.1e-82	307.8
assemblyΩ1_590	UniRef100_E6SUJ0~K03100	66.6	293	98	0	7	299	2	294	8.4e-116	421.8
assemblyΩ1_609	UniRef100_B6W568~K07217	93.5	310	20	0	1	310	1	310	2.6e-168	596.3
assemblyΩ1_615	UniRef100_A0A0P0FMC5~K05349	74.9	742	186	0	17	758	18	759	0.0e+00	1152.5
assemblyΩ1_617	UniRef100_A0A1D9PEV3~K03931	56.3	432	183	2	30	457	25	454	7.1e-151	538.9
assemblyΩ1_618	UniRef100_D0TLB0~K01126	49.3	345	174	1	31	374	75	419	4.4e-90	336.7
assemblyΩ1_619	UniRef100_A0A1H4BCX5~K09955	52.2	602	279	4	62	657	65	663	1.9e-181	641.0
assemblyΩ1_620	UniRef100_G2SJ81~K21572	40.2	495	273	12	16	501	19	499	1.2e-87	328.9
assemblyΩ1_621	UniRef100_A0A174X227~K21573	32.2	1059	585	23	54	1074	26	989	1.5e-135	489.2
assemblyΩ1_624	UniRef100_Q89ZI2~K01197	53.2	598	274	4	2	598	3	595	4.1e-178	629.8
assemblyΩ1_626	UniRef100_A1R0Y6~K01195	32.3	604	330	23	39	585	1	582	5.0e-67	260.8
assemblyΩ1_637	UniRef100_E6SPF8~K08641	70.3	259	62	4	5	262	1	245	1.3e-96	357.8
assemblyΩ1_639	UniRef100_A0A139LJL5~K07301	81.7	328	47	2	1	325	15	332	3.4e-139	499.6
assemblyΩ1_643	UniRef100_E6SPE8~K02622	89.4	634	58	2	11	644	1	625	0.0e+00	1120.1
assemblyΩ1_644	UniRef100_E6SPE7~K00954	89.3	150	16	0	1	150	1	150	6.4e-72	275.0
assemblyΩ1_645	UniRef100_E6SPE6~K03797	87.9	538	64	1	2	539	1	537	4.0e-270	935.3
assemblyΩ1_646	UniRef100_A0A0K2SHR5~K19302	34.4	189	101	7	17	198	19	191	3.1e-13	80.5
assemblyΩ1_647	UniRef100_A0A0P0FRP4~K00241	94.4	232	13	0	1	232	1	232	3.8e-124	449.1
assemblyΩ1_648	UniRef100_E6SP09~K00239	96.5	648	23	0	1	648	1	648	0.0e+00	1282.7
assemblyΩ1_649	UniRef100_E6SP08~K00240	99.6	251	1	0	1	251	1	251	7.9e-144	514.6
assemblyΩ1_650	UniRef100_E6SP04~K04096	83.6	371	61	0	1	371	1	371	7.0e-181	638.3
assemblyΩ1_651	UniRef100_E6SP03~K07107	88.7	133	15	0	5	137	1	133	9.4e-65	251.1
assemblyΩ1_652	UniRef100_E6SP02~K08303	95.2	419	20	0	1	419	15	433	3.1e-225	785.8
assemblyΩ1_653	UniRef100_A0A0P0FY39~K09924	82.9	152	26	0	1	152	1	152	3.0e-61	239.6
assemblyΩ1_654	UniRef100_A4SD04~K05540	49.5	317	155	3	1	317	1	312	2.0e-78	297.7
assemblyΩ1_656	UniRef100_A0A0K6C101~K01784	83.9	335	54	0	1	335	1	335	2.1e-168	596.7
assemblyΩ1_657	UniRef100_A7ZUC8~K13283	30.7	293	185	5	44	331	7	286	5.7e-28	130.2
assemblyΩ1_658	UniRef100_E6SNZ6~K12573	94.5	711	39	0	4	714	7	717	0.0e+00	1331.6
assemblyΩ1_659	UniRef100_I9Q1S0~K07005	79.7	158	32	0	1	158	1	158	7.9e-73	278.1
assemblyΩ1_660	UniRef100_E6SNY8~K01738	88.9	315	35	0	1	315	1	315	9.6e-155	551.2
assemblyΩ1_661	UniRef100_A0A0P0GSA1~K00640	91.6	299	25	0	1	299	1	299	6.7e-158	561.6
assemblyΩ1_663	UniRef100_E6SNY6~K07444	80.7	508	78	3	1	496	1	500	1.0e-211	741.1
assemblyΩ1_664	UniRef100_E6SNY5~K01278	76.2	743	150	3	1	736	5	727	0.0e+00	1191.4
assemblyΩ1_665	UniRef100_E6SNY4~K01945	86.3	424	58	0	1	424	1	424	1.8e-209	733.4
assemblyΩ1_669	UniRef100_A0A0P0FY24~K09815	73.9	307	72	2	1	299	1	307	1.9e-128	463.8
assemblyΩ1_670	UniRef100_E6SNX8~K09817	84.7	261	39	1	6	266	5	264	5.7e-124	448.7
assemblyΩ1_673	UniRef100_X5D8B2~K16213	47.9	382	194	3	32	408	35	416	4.1e-105	386.7
assemblyΩ1_674	UniRef100_A0A1I0F257~K21572	51.5	563	258	5	1	561	32	581	2.5e-169	600.5
assemblyΩ1_675	UniRef100_A0A127AYQ9~K21573	33.2	1051	622	28	41	1057	22	1026	4.8e-142	510.8
assemblyΩ1_676	UniRef100_E4T6B1~K01811	66.5	764	249	5	1	764	1	757	0.0e+00	1080.1
assemblyΩ1_681	UniRef100_A0A0K6C015~K00661&K00633	77.3	185	42	0	1	185	1	185	6.6e-79	298.5
assemblyΩ1_682	UniRef100_F0R2X2~K09702	88.3	214	25	0	1	214	6	219	6.4e-110	401.7
assemblyΩ1_690	UniRef100_K9VG18~K22278	33.2	199	121	4	2	198	40	228	8.5e-24	115.5
assemblyΩ1_692	UniRef100_E6SNX0~K00046	96.3	267	10	0	1	267	1	267	5.7e-148	528.5
assemblyΩ1_693	UniRef100_A0A0P0GPV8~K01866	95.1	430	21	0	1	430	1	430	8.6e-239	830.9
assemblyΩ1_694	UniRef100_E6SNW7~K03424	67.3	220	64	1	1	220	1	212	2.0e-82	310.5
assemblyΩ1_695	UniRef100_E6SNW6~K08998	93.2	73	5	0	1	73	1	73	1.4e-35	153.3
assemblyΩ1_696	UniRef100_E6SNW5~K03536	84.8	125	19	0	1	125	1	125	2.6e-48	196.4
assemblyΩ1_697	UniRef100_A0A0P0F191~K01719	93.5	248	16	0	1	248	1	248	1.7e-130	470.3
assemblyΩ1_699	UniRef100_E6SNW2~K06966	82.7	196	34	0	1	196	30	225	4.4e-89	332.4
assemblyΩ1_702	UniRef100_A0A0E3PS02~K07492	37.4	254	155	1	2	251	10	263	3.4e-46	190.3
assemblyΩ1_708	UniRef100_A0A139TBS8~K01447	60.7	145	57	0	1	145	9	153	3.4e-46	189.5
assemblyΩ1_721	UniRef100_A0A060RDK7~K07133	62.0	400	152	0	18	417	1	400	1.4e-140	504.6
assemblyΩ1_722	UniRef100_A0A0N7IFG4~K00789	95.6	430	19	0	1	430	1	430	2.9e-234	815.8
assemblyΩ1_723	UniRef100_F0R259~K20862	47.2	250	120	4	1	246	1	242	1.3e-58	231.5
assemblyΩ1_727	UniRef100_E6SNV6~K00950	76.3	139	33	0	1	139	1	139	4.2e-55	219.2
assemblyΩ1_728	UniRef100_A0A0P0GCU8~K07568	95.5	352	16	0	1	352	1	352	1.3e-192	677.2
assemblyΩ1_729	UniRef100_A0A0P0FXX2~K03177	92.0	237	15	1	1	237	1	233	9.0e-121	438.0
assemblyΩ1_730	UniRef100_Q5LJ30~K06153	89.7	263	27	0	1	263	1	263	1.4e-130	470.7
assemblyΩ1_732	UniRef100_E6SNV1~K09811	88.2	279	33	0	1	279	15	293	6.8e-128	461.8
assemblyΩ1_739	UniRef100_E6SNU7~K06168	93.0	456	32	0	1	456	1	456	6.5e-245	851.3
assemblyΩ1_741	UniRef100_D9RZ13~K18118	52.0	487	225	3	6	489	39	519	9.9e-138	495.4
assemblyΩ1_746	UniRef100_E6SNG5~K07259	75.0	492	103	1	1	492	1	472	3.8e-214	749.2
assemblyΩ1_748	UniRef100_E6SNG3~K00382	86.3	453	60	2	1	452	1	452	1.2e-222	777.3
assemblyΩ1_750	UniRef100_A0A1C0X6S5~K21572	57.7	686	268	9	1	670	1	680	1.4e-235	820.8
assemblyΩ1_751	UniRef100_A0A127AYQ9~K21573	31.2	1091	608	36	41	1074	22	1026	7.4e-114	417.2
assemblyΩ1_752	UniRef100_E6SNF2~K00278	95.4	523	24	0	1	523	1	523	5.3e-283	978.0
assemblyΩ1_754	UniRef100_E6SNE1~K03321	93.4	558	37	0	1	558	1	558	1.7e-279	966.5
assemblyΩ1_756	UniRef100_E6SNE0~K01173	70.7	294	81	2	1	294	1	289	6.5e-121	438.7
assemblyΩ1_759	UniRef100_X5DEW4~K07729	69.7	66	20	0	11	76	1	66	1.4e-17	93.6
assemblyΩ1_765	UniRef100_A0A0P0GPW4~K03517	92.6	312	23	0	1	312	1	312	9.2e-166	587.8
assemblyΩ1_766	UniRef100_E6SND1~K02428	84.9	192	29	0	1	192	1	192	4.1e-92	342.4
assemblyΩ1_768	UniRef100_D6CYS8~K01869	90.8	944	87	0	1	944	1	944	0.0e+00	1804.6
assemblyΩ1_769	UniRef100_A0A0E3PS02~K07492	37.4	254	155	1	2	251	10	263	4.5e-46	189.9
assemblyΩ1_772	UniRef100_A0A0P0FYB8~K02429	94.3	472	27	0	1	472	1	472	1.2e-244	850.5
assemblyΩ1_774	UniRef100_A0A0N7IFI4~K01818	96.6	595	20	0	1	595	1	595	0.0e+00	1200.3
assemblyΩ1_775	UniRef100_A0A0P0FRT6~K02529	86.5	334	45	0	1	334	1	334	4.9e-165	585.5
assemblyΩ1_777	UniRef100_Q4CMM0~K00853	52.5	299	132	2	25	313	6	304	2.0e-80	304.3
assemblyΩ1_779	UniRef100_A0A127AYQ9~K21573	33.0	1043	578	30	59	1049	23	996	1.1e-141	509.6
assemblyΩ1_780	UniRef100_A0A1H3VT74~K21572	60.0	610	234	3	2	611	3	602	2.9e-224	783.1
assemblyΩ1_785	UniRef100_A0A1D7QQB4~K21572	50.4	627	280	7	21	640	18	620	4.0e-176	623.2
assemblyΩ1_791	UniRef100_I1YRM0~K03797	36.0	425	259	9	4	420	1	420	3.6e-72	277.3
assemblyΩ1_795	UniRef100_D5EXP1~K03543	78.1	342	75	0	1	342	1	342	2.3e-146	523.5
assemblyΩ1_799	UniRef100_A3UPR7~K00661	38.0	163	94	2	17	174	23	183	1.1e-22	111.7
assemblyΩ1_801	UniRef100_A6WBJ1~K06221	45.8	262	137	4	38	299	5	261	4.9e-61	240.0
assemblyΩ1_802	UniRef100_B8IVA9~K00082	34.9	238	137	5	3	226	2	235	1.7e-23	114.8
assemblyΩ1_805	UniRef100_A0A0N7IFE2~K03555	94.8	869	45	0	3	871	4	872	0.0e+00	1634.0
assemblyΩ1_807	UniRef100_F7LTF2~K01187	75.0	648	162	0	1	648	1	648	9.1e-301	1037.3
assemblyΩ1_808	UniRef100_A0A0P0G7C4~K01191	73.4	1187	313	3	20	1203	16	1202	0.0e+00	1835.1
assemblyΩ1_810	UniRef100_A0A0P0GCC2~K09704	84.8	487	74	0	1	487	1	487	5.9e-252	874.8
assemblyΩ1_811	UniRef100_A0A127AYQ9~K21573	32.7	1035	596	28	42	1025	12	996	1.0e-120	439.9
assemblyΩ1_812	UniRef100_A0A1C7H400~K21572	68.6	529	162	3	11	536	12	539	1.3e-215	754.2
assemblyΩ1_813	UniRef100_A0A1H6LBZ2~K21571	53.5	381	168	3	2	382	3	374	1.8e-115	421.0
assemblyΩ1_816	UniRef100_A0A1R3SXY3~K05989	71.6	872	243	2	5	875	12	879	0.0e+00	1353.2
assemblyΩ1_817	UniRef100_A0A077DFP5~K13292	32.2	292	156	6	12	300	8	260	1.8e-38	164.9
assemblyΩ1_818	UniRef100_A0A0P0FX91~K00077	87.7	301	37	0	6	306	1	301	7.6e-149	531.6
assemblyΩ1_819	UniRef100_E6SMX8~K06942	97.3	367	10	0	1	367	1	367	2.9e-203	712.6
assemblyΩ1_821	UniRef100_F7M9D7~K02481	42.0	448	249	4	22	460	2	447	1.5e-95	355.1
assemblyΩ1_823	UniRef100_A0A139LMJ9~K02005	67.0	415	134	1	10	421	1	415	6.6e-143	512.3
assemblyΩ1_824	UniRef100_A0A221JMM5~K02004	66.4	801	269	0	1	801	1	801	0.0e+00	1083.2
assemblyΩ1_825	UniRef100_A0A149N8U3~K02003	73.1	219	59	0	1	219	1	219	1.4e-88	330.9
assemblyΩ1_826	UniRef100_E6SMX3~K06950	78.4	208	45	0	1	208	1	208	1.4e-93	347.4
assemblyΩ1_827	UniRef100_A0LYA0~K01138	49.8	498	238	7	26	517	34	525	1.6e-141	508.1
assemblyΩ1_830	UniRef100_E6SMX0~K02335	86.4	952	128	1	1	951	1	952	0.0e+00	1627.5
assemblyΩ1_831	UniRef100_E6SMW9~K02523	85.9	311	44	0	14	324	2	312	1.3e-146	524.2
assemblyΩ1_832	UniRef100_E6SMW8~K01619	93.0	300	21	0	1	300	1	300	4.8e-156	555.4
assemblyΩ1_834	UniRef100_A0A0P0FX78~K07560	88.7	150	17	0	1	150	1	150	5.7e-73	278.5
assemblyΩ1_835	UniRef100_E6SMW5~K03703	92.4	603	46	0	6	608	3	605	0.0e+00	1105.5
assemblyΩ1_836	UniRef100_E6SMW4~K00759	88.5	174	20	0	1	174	1	174	1.1e-83	314.3
assemblyΩ1_837	UniRef100_E6SMW3~K03495	91.7	624	52	0	1	624	1	624	0.0e+00	1180.6
assemblyΩ1_839	UniRef100_Q53WD0~K01190	31.5	584	319	16	44	583	5	551	4.1e-61	241.1
assemblyΩ1_841	UniRef100_A6X2I8~K07492	39.8	256	148	4	4	255	18	271	2.4e-50	204.1
assemblyΩ1_843	UniRef100_C7XAE0~K21573	31.6	1054	583	31	14	1016	23	989	6.7e-117	427.2
assemblyΩ1_844	UniRef100_E6SMV9~K21572	84.8	528	76	2	1	524	1	528	8.5e-273	944.1
assemblyΩ1_847	UniRef100_E6TQD4~K06113	30.3	346	173	17	6	305	10	333	2.7e-19	101.3
assemblyΩ1_848	UniRef100_E6SMV7~K06113	85.5	338	45	1	1	338	1	334	1.5e-177	627.1
assemblyΩ1_850	UniRef100_E6SMV5~K01785	87.4	373	47	0	2	374	7	379	5.1e-195	685.3
assemblyΩ1_851	UniRef100_B2KAT6~K07042	32.3	127	75	4	17	134	16	140	5.7e-11	72.4
assemblyΩ1_854	UniRef100_A0A139TI26~K01197	51.6	741	343	9	3	735	4	736	9.9e-211	738.4
assemblyΩ1_857	UniRef100_E6SMT5~K03551	94.8	344	18	0	1	344	1	344	1.9e-183	646.7
assemblyΩ1_865	UniRef100_A0A0P0FVL7~K01915	89.4	500	53	0	1	500	1	500	3.1e-264	915.6
assemblyΩ1_867	UniRef100_E6SMS7~K05592	84.0	658	68	4	1	624	1	655	5.0e-304	1048.1
assemblyΩ1_871	UniRef100_E6SMS5~K00847	83.8	303	49	0	1	303	1	303	2.6e-152	543.1
assemblyΩ1_872	UniRef100_E6SMS4~K06041	95.5	201	9	0	1	201	1	201	4.2e-103	379.0
assemblyΩ1_873	UniRef100_A0A182VKS0~K17732	32.0	394	256	6	17	400	48	439	5.3e-44	183.7
assemblyΩ1_875	UniRef100_E6SWP0~K09765	82.6	184	32	0	4	187	4	187	2.3e-90	336.7
assemblyΩ1_877	UniRef100_A0A076IYN8~K21557	34.9	530	335	4	9	531	5	531	1.1e-75	289.3
assemblyΩ1_878	UniRef100_E6SWN7~K01179	91.1	416	37	0	1	416	1	416	5.2e-233	811.6
assemblyΩ1_879	UniRef100_E6SWN6~K05349	85.8	741	104	1	1	741	1	740	0.0e+00	1307.7
assemblyΩ1_880	UniRef100_B2TKK6~K03573	33.1	484	276	12	18	470	5	471	3.1e-64	251.1
assemblyΩ1_883	UniRef100_E6SWN2~K01686	91.2	388	34	0	25	412	1	388	7.3e-211	738.0
assemblyΩ1_884	UniRef100_D5MFG4~K00059	38.1	260	144	3	7	266	9	251	5.7e-39	166.4
assemblyΩ1_887	UniRef100_E6SWM8~K01190	71.7	909	228	9	1	881	1	908	0.0e+00	1345.1
assemblyΩ1_891	UniRef100_I0KA96~K21572	47.6	584	290	8	5	587	6	574	5.6e-148	529.6
assemblyΩ1_892	UniRef100_A0A0P0GMY9~K21573	31.3	1059	609	34	19	1012	27	1031	5.7e-108	397.5
assemblyΩ1_893	UniRef100_A5FI57~K01195	55.9	590	258	2	16	604	12	600	7.9e-206	721.8
assemblyΩ1_896	UniRef100_A0A0P0GNS1~K03100	81.2	308	58	0	2	309	3	310	3.7e-151	539.3
assemblyΩ1_897	UniRef100_E6SWL4~K03100	85.7	497	71	0	1	497	1	497	3.0e-259	899.0
assemblyΩ1_898	UniRef100_E6SWL3~K00215	90.5	253	24	0	1	253	1	253	7.3e-129	464.9
assemblyΩ1_901	UniRef100_E6SWL0~K08961	82.7	1012	174	1	16	1027	15	1025	0.0e+00	1753.4
assemblyΩ1_904	UniRef100_A0A0N7IFB8~K19049	71.0	820	238	0	1	820	1	820	0.0e+00	1193.3
assemblyΩ1_905	UniRef100_E6SWK4~K21572	64.8	497	167	5	11	504	1	492	4.1e-184	649.4
assemblyΩ1_906	UniRef100_A0A127AYQ9~K21573	31.4	1058	611	33	17	1012	22	1026	1.3e-125	456.1
assemblyΩ1_908	UniRef100_E8MF12~K13059	38.4	359	204	7	3	357	7	352	3.0e-59	234.2
assemblyΩ1_917	UniRef100_A0A0P0G670~K06147	88.7	716	81	0	13	728	1	716	0.0e+00	1259.2
assemblyΩ1_918	UniRef100_A0A1H6KHT2~K02022	36.6	423	266	2	5	427	3	423	2.8e-72	277.7
assemblyΩ1_919	UniRef100_A0A0P0GR28~K00677	83.5	255	42	0	1	255	1	255	6.9e-127	458.4
assemblyΩ1_920	UniRef100_A0A248VNE5~K18139	32.6	466	296	8	10	461	14	475	5.7e-47	193.7
assemblyΩ1_921	UniRef100_A0A174NAH5~K03296	80.3	1138	157	2	1	1138	1	1071	0.0e+00	1731.8
assemblyΩ1_922	UniRef100_E6SWJ3~K03585	90.0	391	39	0	1	391	1	391	3.7e-180	636.0
assemblyΩ1_925	UniRef100_A0A081TP00~K02614	83.6	134	22	0	1	134	1	134	8.2e-56	221.5
assemblyΩ1_926	UniRef100_A5FH92~K18581	44.6	397	199	10	10	398	9	392	8.0e-82	309.3
assemblyΩ1_927	UniRef100_A0A0M1V9T2~K01138	39.0	508	262	14	13	502	26	503	1.3e-84	318.9
assemblyΩ1_928	UniRef100_E6SWI9~K01883	89.8	491	50	0	1	491	1	491	7.2e-266	921.0
assemblyΩ1_929	UniRef100_E6SWI5~K00566	80.2	349	69	0	14	362	1	349	1.4e-162	577.4
assemblyΩ1_931	UniRef100_A0A0P0GR01~K21071	95.5	336	15	0	1	336	1	336	4.0e-183	645.6
assemblyΩ1_934	UniRef100_A0A0P0GFE2~K03685	87.2	258	33	0	1	258	1	258	1.4e-125	454.1
assemblyΩ1_935	UniRef100_E6SW54~K09458	93.6	421	27	0	1	421	1	421	9.6e-227	790.8
assemblyΩ1_936	UniRef100_Q8A2E6~K02078	100.0	78	0	0	1	78	1	78	9.4e-35	150.6
assemblyΩ1_937	UniRef100_A0A0P0G090~K11175	83.4	187	31	0	1	187	1	187	7.4e-86	321.6
assemblyΩ1_938	UniRef100_E6SW51~K03473	78.4	342	74	0	1	342	1	342	3.1e-154	549.7
assemblyΩ1_941	UniRef100_A0A095FGW1~K12994	32.0	316	200	5	69	377	67	374	1.9e-27	128.6
assemblyΩ1_942	UniRef100_A0A221JF29~K00817	87.8	343	42	0	1	343	5	347	2.0e-174	616.7
assemblyΩ1_944	UniRef100_A0A221JEY3~K07271	82.5	269	47	0	1	269	1	269	6.6e-136	488.4
assemblyΩ1_945	UniRef100_F0R0R3~K21498	63.2	114	42	0	1	114	1	114	2.4e-31	139.8
assemblyΩ1_946	UniRef100_E6SVF2~K07334	63.8	105	37	1	1	104	1	105	2.9e-31	139.4
assemblyΩ1_948	UniRef100_F9Z7S2~K02843	67.6	327	106	0	1	327	1	327	3.1e-127	459.9
assemblyΩ1_949	UniRef100_D4H0V3~K03272	54.7	459	204	2	10	468	8	462	1.3e-131	474.9
assemblyΩ1_950	UniRef100_A6Q4Z8~K03273	49.6	139	70	0	3	141	2	140	2.7e-36	156.8
assemblyΩ1_951	UniRef100_E6WZN3~K03271	61.5	169	65	0	20	188	18	186	5.3e-55	219.2
assemblyΩ1_953	UniRef100_A0A1Z2XFS2~K19005	46.1	575	301	6	25	591	24	597	9.8e-140	502.3
assemblyΩ1_955	UniRef100_A0A0S2W508~K19425	32.9	280	174	6	5	276	2	275	6.4e-32	143.3
assemblyΩ1_968	UniRef100_E6SW36~K11085	92.0	612	49	0	1	612	1	612	0.0e+00	1101.3
assemblyΩ1_969	UniRef100_A0A078TD66~K00010	67.0	355	117	0	2	356	4	358	8.7e-152	541.6
assemblyΩ1_973	UniRef100_A0A0P0FWK8~K03469	87.2	211	27	0	1	211	1	211	6.8e-104	381.7
assemblyΩ1_974	UniRef100_A0A0P0FQ17~K00891	82.9	175	30	0	1	175	1	175	1.3e-79	300.8
assemblyΩ1_975	UniRef100_E6SW30~K01585	95.2	630	30	0	1	630	1	630	0.0e+00	1218.4
assemblyΩ1_976	UniRef100_A0A0N7IFA8~K00930	93.7	255	16	0	2	256	3	257	1.5e-129	467.2
assemblyΩ1_977	UniRef100_E6SW28~K03088	88.8	169	19	0	1	169	1	169	9.3e-80	301.2
assemblyΩ1_980	UniRef100_E6SW25~K07043	77.3	220	50	0	1	220	15	234	1.6e-95	354.0
assemblyΩ1_984	UniRef100_A0A127AYQ9~K21573	33.5	1063	631	30	6	1030	2	1026	2.0e-145	521.9
assemblyΩ1_985	UniRef100_E4RUQ7~K21572	38.6	555	308	11	1	552	1	525	3.2e-89	334.3
assemblyΩ1_989	UniRef100_F0R440~K03929	74.2	519	134	0	35	553	32	550	1.4e-233	813.9
assemblyΩ1_990	UniRef100_A0A127AYQ9~K21573	35.5	1034	607	24	25	1022	17	1026	6.1e-150	537.0
assemblyΩ1_991	UniRef100_F0R438~K21572	55.8	547	234	2	1	547	1	539	3.9e-180	636.3
assemblyΩ1_992	UniRef100_A0A098BYD0~K05349	66.4	774	259	1	8	781	4	776	0.0e+00	1082.8
assemblyΩ1_994	UniRef100_F0R436~K07214	74.0	400	104	0	1	400	1	400	2.1e-175	620.2
assemblyΩ1_995	UniRef100_F0R435~K07214	83.4	398	65	1	1	398	1	397	6.4e-196	688.3
assemblyΩ1_996	UniRef100_F0R434~K05349	74.9	780	191	3	1	780	1	775	0.0e+00	1145.6
assemblyΩ1_997	UniRef100_E6SW22~K05349	82.6	829	94	2	1	829	1	779	0.0e+00	1389.0
assemblyΩ1_998	UniRef100_E1WUE3~K01206	71.5	617	174	2	14	630	12	626	3.6e-278	962.2
assemblyΩ1_1003	UniRef100_E6SW20~K09748	89.7	155	16	0	1	155	1	155	1.8e-74	283.5
assemblyΩ1_1004	UniRef100_A0A0P0GQU4~K02600	97.6	418	10	0	1	418	1	418	8.1e-226	787.7
assemblyΩ1_1005	UniRef100_E6SW18~K02519	85.6	1028	128	5	1	1015	1	1021	0.0e+00	1466.8
assemblyΩ1_1008	UniRef100_D7J0P0~K09014	94.8	478	25	0	10	487	23	500	1.3e-264	916.8
assemblyΩ1_1009	UniRef100_E6SW14~K09013	93.1	248	17	0	1	248	1	248	6.8e-127	458.4
assemblyΩ1_1010	UniRef100_E6SW13~K09015	91.3	447	39	0	1	447	1	447	5.8e-238	828.2
assemblyΩ1_1011	UniRef100_E6SW12~K11717	89.5	400	42	0	21	420	4	403	1.4e-209	733.8
assemblyΩ1_1015	UniRef100_E6SQM3~K00962	96.2	713	26	1	1	712	1	713	0.0e+00	1350.9
assemblyΩ1_1017	UniRef100_A0A0P0GKQ4~K03624	94.2	154	9	0	1	154	1	154	1.0e-72	277.7
assemblyΩ1_1018	UniRef100_E6SQM6~K02503	92.3	130	10	0	1	130	1	130	3.2e-64	249.2
assemblyΩ1_1019	UniRef100_A0A0P0GQY5~K00971	89.8	361	37	0	1	361	1	361	3.4e-188	662.5
assemblyΩ1_1023	UniRef100_A0A1P8JIH9~K04485	34.5	316	192	6	12	323	20	324	7.3e-41	172.9
assemblyΩ1_1063	UniRef100_E6SR82~K01811	87.0	960	125	0	1	960	1	960	0.0e+00	1786.5
assemblyΩ1_1064	UniRef100_A0A0P0GEB1~K01190	80.5	850	164	2	5	853	14	862	0.0e+00	1492.2
assemblyΩ1_1065	UniRef100_A0A0P0G965~K05349	83.4	737	122	0	1	737	1	737	0.0e+00	1298.9
assemblyΩ1_1066	UniRef100_A0A0N7IFM3~K15923	73.3	804	193	6	22	813	25	818	0.0e+00	1225.7
assemblyΩ1_1069	UniRef100_E6SR84~K00798	82.6	184	32	0	1	184	1	184	6.3e-82	308.5
assemblyΩ1_1071	UniRef100_A0A0D5NS27~K03654	31.7	820	506	24	31	808	3	810	9.3e-93	346.7
assemblyΩ1_1074	UniRef100_E6SUW5~K01205	69.0	697	215	1	40	736	16	711	9.1e-305	1050.8
assemblyΩ1_1079	UniRef100_D2RDP2~K06921	32.5	369	232	8	1	361	1	360	6.3e-41	173.3
assemblyΩ1_1080	UniRef100_A0A1B1FZB0~K07154	58.1	86	36	0	1	86	1	86	1.7e-23	113.6
assemblyΩ1_1084	UniRef100_D5EWD7~K06921	61.9	373	142	0	1	373	1	373	1.6e-135	487.6
assemblyΩ1_1092	UniRef100_E6SR97~K01104	86.8	152	20	0	3	154	2	153	5.9e-73	278.5
assemblyΩ1_1093	UniRef100_A0A0P0GR54~K04066	86.3	825	107	3	1	821	1	823	0.0e+00	1441.4
assemblyΩ1_1096	UniRef100_A0A0H4PCU0~K03655	40.6	520	295	6	1	512	1	514	3.3e-112	410.6
assemblyΩ1_1100	UniRef100_E6SR99~K07037	86.3	686	94	0	1	686	1	686	0.0e+00	1192.6
assemblyΩ1_1101	UniRef100_E6SRA0~K01885	92.7	508	37	0	1	508	1	508	5.5e-285	984.6
assemblyΩ1_1102	UniRef100_E6SRA1~K02527	94.6	406	22	0	1	406	1	406	2.4e-230	802.7
assemblyΩ1_1104	UniRef100_E6SRA4~K01262	77.0	595	137	0	4	598	3	597	2.5e-273	946.0
assemblyΩ1_1105	UniRef100_A0A139JXC6~K02970	100.0	63	0	0	1	63	1	63	3.6e-24	115.2
assemblyΩ1_1106	UniRef100_E6SRA6~K03733	86.4	294	40	0	1	294	1	294	9.9e-146	521.2
assemblyΩ1_1107	UniRef100_E6SRA7~K05808	93.9	99	6	0	1	99	1	99	1.7e-44	183.3
assemblyΩ1_1108	UniRef100_E6SRA8~K02358	98.2	394	7	0	1	394	1	394	2.7e-223	779.2
assemblyΩ1_1109	UniRef100_E6SRB0~K02601	100.0	180	0	0	1	180	1	180	2.6e-96	356.3
assemblyΩ1_1110	UniRef100_A0A139JXA0~K02867	100.0	147	0	0	1	147	1	147	4.9e-77	292.0
assemblyΩ1_1111	UniRef100_E6SRB2~K02863	97.8	232	5	0	1	232	1	232	1.0e-121	441.0
assemblyΩ1_1112	UniRef100_E6SRB3~K02864	96.5	173	6	0	1	173	1	173	3.1e-86	322.8
assemblyΩ1_1113	UniRef100_A0A0P0G9C7~K02935	99.2	125	1	0	1	125	1	125	4.5e-47	192.2
assemblyΩ1_1114	UniRef100_E6SRB5~K03043	97.7	1270	29	0	1	1270	1	1270	0.0e+00	2457.9
assemblyΩ1_1115	UniRef100_E6SRB6~K03046	97.8	1430	32	0	1	1430	1	1430	0.0e+00	2742.6
